iteration,n10,n20,n30,n50,n100
3856,1.989918,1.989918,1.989918,0.994959,0.000000
3857,1.989918,1.989918,1.989918,0.994959,0.000000
3858,1.989918,1.989918,1.989918,0.994959,0.000000
3859,1.989918,1.989918,1.989918,0.994959,0.000000
3860,1.989918,1.989918,1.989918,0.994959,0.000000
3861,1.989918,1.989918,1.989918,0.994959,0.000000
3862,1.989918,1.989918,1.989918,0.994959,0.000000
3863,1.989918,1.989918,1.989918,0.994959,0.000000
3864,1.989918,1.989918,1.989918,0.994959,0.000000
3865,1.989918,1.989918,1.989918,0.994959,0.000000
3866,1.989918,1.989918,1.989918,0.994959,0.000000
3867,1.989918,1.989918,1.989918,0.994959,0.000000
3868,1.989918,1.989918,1.989918,0.994959,0.000000
3869,1.989918,1.989918,1.989918,0.994959,0.000000
3870,1.989918,1.989918,1.989918,0.994959,0.000000
3871,1.989918,1.989918,1.989918,0.994959,0.000000
3872,1.989918,1.989918,1.989918,0.994959,0.000000
3873,1.989918,1.989918,1.989918,0.994959,0.000000
3874,1.989918,1.989918,1.989918,0.994959,0.000000
3875,1.989918,1.989918,1.989918,0.994959,0.000000
3876,1.989918,1.989918,1.989918,0.994959,0.000000
3877,1.989918,1.989918,1.989918,0.994959,0.000000
3878,1.989918,1.989918,1.989918,0.994959,0.000000
3879,1.989918,1.989918,1.989918,0.994959,0.000000
3880,1.989918,1.989918,1.989918,0.994959,0.000000
3881,1.989918,1.989918,1.989918,0.994959,0.000000
3882,1.989918,1.989918,1.989918,0.994959,0.000000
3883,1.989918,1.989918,1.989918,0.994959,0.000000
3884,1.989918,1.989918,1.989918,0.994959,0.000000
3885,1.989918,1.989918,1.989918,0.994959,0.000000
3886,1.989918,1.989918,1.989918,0.994959,0.000000
3887,1.989918,1.989918,1.989918,0.994959,0.000000
3888,1.989918,1.989918,1.989918,0.994959,0.000000
3889,1.989918,1.989918,1.989918,0.994959,0.000000
3890,1.989918,1.989918,1.989918,0.994959,0.000000
3891,1.989918,1.989918,1.989918,0.994959,0.000000
3892,1.989918,1.989918,1.989918,0.994959,0.000000
3893,1.989918,1.989918,1.989918,0.994959,0.000000
3894,1.989918,1.989918,1.989918,0.994959,0.000000
3895,1.989918,1.989918,1.989918,0.994959,0.000000
3896,1.989918,1.989918,1.989918,0.994959,0.000000
3897,1.989918,1.989918,1.989918,0.994959,0.000000
3898,1.989918,1.989918,1.989918,0.994959,0.000000
3899,1.989918,1.989918,1.989918,0.994959,0.000000
3900,1.989918,1.989918,1.989918,0.994959,0.000000
3901,1.989918,1.989918,1.989918,0.994959,0.000000
3902,1.989918,1.989918,1.989918,0.994959,0.000000
3903,1.989918,1.989918,1.989918,0.994959,0.000000
3904,1.989918,1.989918,1.989918,0.994959,0.000000
3905,1.989918,1.989918,1.989918,0.994959,0.000000
3906,1.989918,1.989918,1.989918,0.994959,0.000000
3907,1.989918,1.989918,1.989918,0.994959,0.000000
3908,1.989918,1.989918,1.989918,0.994959,0.000000
3909,1.989918,1.989918,1.989918,0.994959,0.000000
3910,1.989918,1.989918,1.989918,0.994959,0.000000
3911,1.989918,1.989918,1.989918,0.994959,0.000000
3912,1.989918,1.989918,1.989918,0.994959,0.000000
3913,1.989918,1.989918,1.989918,0.994959,0.000000
3914,1.989918,1.989918,1.989918,0.994959,0.000000
3915,1.989918,1.989918,1.989918,0.994959,0.000000
3916,1.989918,1.989918,1.989918,0.994959,0.000000
3917,1.989918,1.989918,1.989918,0.994959,0.000000
3918,1.989918,1.989918,1.989918,0.994959,0.000000
3919,1.989918,1.989918,1.989918,0.994959,0.000000
3920,1.989918,1.989918,1.989918,0.994959,0.000000
3921,1.989918,1.989918,1.989918,0.994959,0.000000
3922,1.989918,1.989918,1.989918,0.994959,0.000000
3923,1.989918,1.989918,1.989918,0.994959,0.000000
3924,1.989918,1.989918,1.989918,0.994959,0.000000
3925,1.989918,1.989918,1.989918,0.994959,0.000000
3926,1.989918,1.989918,1.989918,0.994959,0.000000
3927,1.989918,1.989918,1.989918,0.994959,0.000000
3928,1.989918,1.989918,1.989918,0.994959,0.000000
3929,1.989918,1.989918,1.989918,0.994959,0.000000
3930,1.989918,1.989918,1.989918,0.994959,0.000000
3931,1.989918,1.989918,1.989918,0.994959,0.000000
3932,1.989918,1.989918,1.989918,0.994959,0.000000
3933,1.989918,1.989918,1.989918,0.994959,0.000000
3934,1.989918,1.989918,1.989918,0.994959,0.000000
3935,1.989918,1.989918,1.989918,0.994959,0.000000
3936,1.989918,1.989918,1.989918,0.994959,0.000000
3937,1.989918,1.989918,1.989918,0.994959,0.000000
3938,1.989918,1.989918,1.989918,0.994959,0.000000
3939,1.989918,1.989918,1.989918,0.994959,0.000000
3940,1.989918,1.989918,1.989918,0.994959,0.000000
3941,1.989918,1.989918,1.989918,0.994959,0.000000
3942,1.989918,1.989918,1.989918,0.994959,0.000000
3943,1.989918,1.989918,1.989918,0.994959,0.000000
3944,1.989918,1.989918,1.989918,0.994959,0.000000
3945,1.989918,1.989918,1.989918,0.994959,0.000000
3946,1.989918,1.989918,1.989918,0.994959,0.000000
3947,1.989918,1.989918,1.989918,0.994959,0.000000
3948,1.989918,1.989918,1.989918,0.994959,0.000000
3949,1.989918,1.989918,1.989918,0.994959,0.000000
3950,1.989918,1.989918,1.989918,0.994959,0.000000
3951,1.989918,1.989918,1.989918,0.994959,0.000000
3952,1.989918,1.989918,1.989918,0.994959,0.000000
3953,1.989918,1.989918,1.989918,0.994959,0.000000
3954,1.989918,1.989918,1.989918,0.994959,0.000000
3955,1.989918,1.989918,1.989918,0.994959,0.000000
3956,1.989918,1.989918,1.989918,0.994959,0.000000
3957,1.989918,1.989918,1.989918,0.994959,0.000000
3958,1.989918,1.989918,1.989918,0.994959,0.000000
3959,1.989918,1.989918,1.989918,0.994959,0.000000
3960,1.989918,1.989918,1.989918,0.994959,0.000000
3961,1.989918,1.989918,1.989918,0.994959,0.000000
3962,1.989918,1.989918,1.989918,0.994959,0.000000
3963,1.989918,1.989918,1.989918,0.994959,0.000000
3964,1.989918,1.989918,1.989918,0.994959,0.000000
3965,1.989918,1.989918,1.989918,0.994959,0.000000
3966,1.989918,1.989918,1.989918,0.994959,0.000000
3967,1.989918,1.989918,1.989918,0.994959,0.000000
3968,1.989918,1.989918,1.989918,0.994959,0.000000
3969,1.989918,1.989918,1.989918,0.994959,0.000000
3970,1.989918,1.989918,1.989918,0.994959,0.000000
3971,1.989918,1.989918,1.989918,0.994959,0.000000
3972,1.989918,1.989918,1.989918,0.994959,0.000000
3973,1.989918,1.989918,1.989918,0.994959,0.000000
3974,1.989918,1.989918,1.989918,0.994959,0.000000
3975,1.989918,1.989918,1.989918,0.994959,0.000000
3976,1.989918,1.989918,1.989918,0.994959,0.000000
3977,1.989918,1.989918,1.989918,0.994959,0.000000
3978,1.989918,1.989918,1.989918,0.994959,0.000000
3979,1.989918,1.989918,1.989918,0.994959,0.000000
3980,1.989918,1.989918,1.989918,0.994959,0.000000
3981,1.989918,1.989918,1.989918,0.994959,0.000000
3982,1.989918,1.989918,1.989918,0.994959,0.000000
3983,1.989918,1.989918,1.989918,0.994959,0.000000
3984,1.989918,1.989918,1.989918,0.994959,0.000000
3985,1.989918,1.989918,1.989918,0.994959,0.000000
3986,1.989918,1.989918,1.989918,0.994959,0.000000
3987,1.989918,1.989918,1.989918,0.994959,0.000000
3988,1.989918,1.989918,1.989918,0.994959,0.000000
3989,1.989918,1.989918,1.989918,0.994959,0.000000
3990,1.989918,1.989918,1.989918,0.994959,0.000000
3991,1.989918,1.989918,1.989918,0.994959,0.000000
3992,1.989918,1.989918,1.989918,0.994959,0.000000
3993,1.989918,1.989918,1.989918,0.994959,0.000000
3994,1.989918,1.989918,1.989918,0.994959,0.000000
3995,1.989918,1.989918,1.989918,0.994959,0.000000
3996,1.989918,1.989918,1.989918,0.994959,0.000000
3997,1.989918,1.989918,1.989918,0.994959,0.000000
3998,1.989918,1.989918,1.989918,0.994959,0.000000
3999,1.989918,1.989918,1.989918,0.994959,0.000000
4000,1.989918,1.989918,1.989918,0.994959,0.000000
4001,1.989918,1.989918,1.989918,0.994959,0.000000
4002,1.989918,1.989918,1.989918,0.994959,0.000000
4003,1.989918,1.989918,1.989918,0.994959,0.000000
4004,1.989918,1.989918,1.989918,0.994959,0.000000
4005,1.989918,1.989918,1.989918,0.994959,0.000000
4006,1.989918,1.989918,1.989918,0.994959,0.000000
4007,1.989918,1.989918,1.989918,0.994959,0.000000
4008,1.989918,1.989918,1.989918,0.994959,0.000000
4009,1.989918,1.989918,1.989918,0.994959,0.000000
4010,1.989918,1.989918,1.989918,0.994959,0.000000
4011,1.989918,1.989918,1.989918,0.994959,0.000000
4012,1.989918,1.989918,1.989918,0.994959,0.000000
4013,1.989918,1.989918,1.989918,0.994959,0.000000
4014,1.989918,1.989918,1.989918,0.994959,0.000000
4015,1.989918,1.989918,1.989918,0.994959,0.000000
4016,1.989918,1.989918,1.989918,0.994959,0.000000
4017,1.989918,1.989918,1.989918,0.994959,0.000000
4018,1.989918,1.989918,1.989918,0.994959,0.000000
4019,1.989918,1.989918,1.989918,0.994959,0.000000
4020,1.989918,1.989918,1.989918,0.994959,0.000000
4021,1.989918,1.989918,1.989918,0.994959,0.000000
4022,1.989918,1.989918,1.989918,0.994959,0.000000
4023,1.989918,1.989918,1.989918,0.994959,0.000000
4024,1.989918,1.989918,1.989918,0.994959,0.000000
4025,1.989918,1.989918,1.989918,0.994959,0.000000
4026,1.989918,1.989918,1.989918,0.994959,0.000000
4027,1.989918,1.989918,1.989918,0.994959,0.000000
4028,1.989918,1.989918,1.989918,0.994959,0.000000
4029,1.989918,1.989918,1.989918,0.994959,0.000000
4030,1.989918,1.989918,1.989918,0.994959,0.000000
4031,1.989918,1.989918,1.989918,0.994959,0.000000
4032,1.989918,1.989918,1.989918,0.994959,0.000000
4033,1.989918,1.989918,1.989918,0.994959,0.000000
4034,1.989918,1.989918,1.989918,0.994959,0.000000
4035,1.989918,1.989918,1.989918,0.994959,0.000000
4036,1.989918,1.989918,1.989918,0.994959,0.000000
4037,1.989918,1.989918,1.989918,0.994959,0.000000
4038,1.989918,1.989918,1.989918,0.994959,0.000000
4039,1.989918,1.989918,1.989918,0.994959,0.000000
4040,1.989918,1.989918,1.989918,0.994959,0.000000
4041,1.989918,1.989918,1.989918,0.994959,0.000000
4042,1.989918,1.989918,1.989918,0.994959,0.000000
4043,1.989918,1.989918,1.989918,0.994959,0.000000
4044,1.989918,1.989918,1.989918,0.994959,0.000000
4045,1.989918,1.989918,1.989918,0.994959,0.000000
4046,1.989918,1.989918,1.989918,0.994959,0.000000
4047,1.989918,1.989918,1.989918,0.994959,0.000000
4048,1.989918,1.989918,1.989918,0.994959,0.000000
4049,1.989918,1.989918,1.989918,0.994959,0.000000
4050,1.989918,1.989918,1.989918,0.994959,0.000000
4051,1.989918,1.989918,1.989918,0.994959,0.000000
4052,1.989918,1.989918,1.989918,0.994959,0.000000
4053,1.989918,1.989918,1.989918,0.994959,0.000000
4054,1.989918,1.989918,1.989918,0.994959,0.000000
4055,1.989918,1.989918,1.989918,0.994959,0.000000
4056,1.989918,1.989918,1.989918,0.994959,0.000000
4057,1.989918,1.989918,1.989918,0.994959,0.000000
4058,1.989918,1.989918,1.989918,0.994959,0.000000
4059,1.989918,1.989918,1.989918,0.994959,0.000000
4060,1.989918,1.989918,1.989918,0.994959,0.000000
4061,1.989918,1.989918,1.989918,0.994959,0.000000
4062,1.989918,1.989918,1.989918,0.994959,0.000000
4063,1.989918,1.989918,1.989918,0.994959,0.000000
4064,1.989918,1.989918,1.989918,0.994959,0.000000
4065,1.989918,1.989918,1.989918,0.994959,0.000000
4066,1.989918,1.989918,1.989918,0.994959,0.000000
4067,1.989918,1.989918,1.989918,0.994959,0.000000
4068,1.989918,1.989918,1.989918,0.994959,0.000000
4069,1.989918,1.989918,1.989918,0.994959,0.000000
4070,1.989918,1.989918,1.989918,0.994959,0.000000
4071,1.989918,1.989918,1.989918,0.994959,0.000000
4072,1.989918,1.989918,1.989918,0.994959,0.000000
4073,1.989918,1.989918,1.989918,0.994959,0.000000
4074,1.989918,1.989918,1.989918,0.994959,0.000000
4075,1.989918,1.989918,1.989918,0.994959,0.000000
4076,1.989918,1.989918,1.989918,0.994959,0.000000
4077,1.989918,1.989918,1.989918,0.994959,0.000000
4078,1.989918,1.989918,1.989918,0.994959,0.000000
4079,1.989918,1.989918,1.989918,0.994959,0.000000
4080,1.989918,1.989918,1.989918,0.994959,0.000000
4081,1.989918,1.989918,1.989918,0.994959,0.000000
4082,1.989918,1.989918,1.989918,0.994959,0.000000
4083,1.989918,1.989918,1.989918,0.994959,0.000000
4084,1.989918,1.989918,1.989918,0.994959,0.000000
4085,1.989918,1.989918,1.989918,0.994959,0.000000
4086,1.989918,1.989918,1.989918,0.994959,0.000000
4087,1.989918,1.989918,1.989918,0.994959,0.000000
4088,1.989918,1.989918,1.989918,0.994959,0.000000
4089,1.989918,1.989918,1.989918,0.994959,0.000000
4090,1.989918,1.989918,1.989918,0.994959,0.000000
4091,1.989918,1.989918,1.989918,0.994959,0.000000
4092,1.989918,1.989918,1.989918,0.994959,0.000000
4093,1.989918,1.989918,1.989918,0.994959,0.000000
4094,1.989918,1.989918,1.989918,0.994959,0.000000
4095,1.989918,1.989918,1.989918,0.994959,0.000000
4096,1.989918,1.989918,1.989918,0.994959,0.000000
4097,1.989918,1.989918,1.989918,0.994959,0.000000
4098,1.989918,1.989918,1.989918,0.994959,0.000000
4099,1.989918,1.989918,1.989918,0.994959,0.000000
4100,1.989918,1.989918,1.989918,0.994959,0.000000
4101,1.989918,1.989918,1.989918,0.994959,0.000000
4102,1.989918,1.989918,1.989918,0.994959,0.000000
4103,1.989918,1.989918,1.989918,0.994959,0.000000
4104,1.989918,1.989918,1.989918,0.994959,0.000000
4105,1.989918,1.989918,1.989918,0.994959,0.000000
4106,1.989918,1.989918,1.989918,0.994959,0.000000
4107,1.989918,1.989918,1.989918,0.994959,0.000000
4108,1.989918,1.989918,1.989918,0.994959,0.000000
4109,1.989918,1.989918,1.989918,0.994959,0.000000
4110,1.989918,1.989918,1.989918,0.994959,0.000000
4111,1.989918,1.989918,1.989918,0.994959,0.000000
4112,1.989918,1.989918,1.989918,0.994959,0.000000
4113,1.989918,1.989918,1.989918,0.994959,0.000000
4114,1.989918,1.989918,1.989918,0.994959,0.000000
4115,1.989918,1.989918,1.989918,0.994959,0.000000
4116,1.989918,1.989918,1.989918,0.994959,0.000000
4117,1.989918,1.989918,1.989918,0.994959,0.000000
4118,1.989918,1.989918,1.989918,0.994959,0.000000
4119,1.989918,1.989918,1.989918,0.994959,0.000000
4120,1.989918,1.989918,1.989918,0.994959,0.000000
4121,1.989918,1.989918,1.989918,0.994959,0.000000
4122,1.989918,1.989918,1.989918,0.994959,0.000000
4123,1.989918,1.989918,1.989918,0.994959,0.000000
4124,1.989918,1.989918,1.989918,0.994959,0.000000
4125,1.989918,1.989918,1.989918,0.994959,0.000000
4126,1.989918,1.989918,1.989918,0.994959,0.000000
4127,1.989918,1.989918,1.989918,0.994959,0.000000
4128,1.989918,1.989918,1.989918,0.994959,0.000000
4129,1.989918,1.989918,1.989918,0.994959,0.000000
4130,1.989918,1.989918,1.989918,0.994959,0.000000
4131,1.989918,1.989918,1.989918,0.994959,0.000000
4132,1.989918,1.989918,1.989918,0.994959,0.000000
4133,1.989918,1.989918,1.989918,0.994959,0.000000
4134,1.989918,1.989918,1.989918,0.994959,0.000000
4135,1.989918,1.989918,1.989918,0.994959,0.000000
4136,1.989918,1.989918,1.989918,0.994959,0.000000
4137,1.989918,1.989918,1.989918,0.994959,0.000000
4138,1.989918,1.989918,1.989918,0.994959,0.000000
4139,1.989918,1.989918,1.989918,0.994959,0.000000
4140,1.989918,1.989918,1.989918,0.994959,0.000000
4141,1.989918,1.989918,1.989918,0.994959,0.000000
4142,1.989918,1.989918,1.989918,0.994959,0.000000
4143,1.989918,1.989918,1.989918,0.994959,0.000000
4144,1.989918,1.989918,1.989918,0.994959,0.000000
4145,1.989918,1.989918,1.989918,0.994959,0.000000
4146,1.989918,1.989918,1.989918,0.994959,0.000000
4147,1.989918,1.989918,1.989918,0.994959,0.000000
4148,1.989918,1.989918,1.989918,0.994959,0.000000
4149,1.989918,1.989918,1.989918,0.994959,0.000000
4150,1.989918,1.989918,1.989918,0.994959,0.000000
4151,1.989918,1.989918,1.989918,0.994959,0.000000
4152,1.989918,1.989918,1.989918,0.994959,0.000000
4153,1.989918,1.989918,1.989918,0.994959,0.000000
4154,1.989918,1.989918,1.989918,0.994959,0.000000
4155,1.989918,1.989918,1.989918,0.994959,0.000000
4156,1.989918,1.989918,1.989918,0.994959,0.000000
4157,1.989918,1.989918,1.989918,0.994959,0.000000
4158,1.989918,1.989918,1.989918,0.994959,0.000000
4159,1.989918,1.989918,1.989918,0.994959,0.000000
4160,1.989918,1.989918,1.989918,0.994959,0.000000
4161,1.989918,1.989918,1.989918,0.994959,0.000000
4162,1.989918,1.989918,1.989918,0.994959,0.000000
4163,1.989918,1.989918,1.989918,0.994959,0.000000
4164,1.989918,1.989918,1.989918,0.994959,0.000000
4165,1.989918,1.989918,1.989918,0.994959,0.000000
4166,1.989918,1.989918,1.989918,0.994959,0.000000
4167,1.989918,1.989918,1.989918,0.994959,0.000000
4168,1.989918,1.989918,1.989918,0.994959,0.000000
4169,1.989918,1.989918,1.989918,0.994959,0.000000
4170,1.989918,1.989918,1.989918,0.994959,0.000000
4171,1.989918,1.989918,1.989918,0.994959,0.000000
4172,1.989918,1.989918,1.989918,0.994959,0.000000
4173,1.989918,1.989918,1.989918,0.994959,0.000000
4174,1.989918,1.989918,1.989918,0.994959,0.000000
4175,1.989918,1.989918,1.989918,0.994959,0.000000
4176,1.989918,1.989918,1.989918,0.994959,0.000000
4177,1.989918,1.989918,1.989918,0.994959,0.000000
4178,1.989918,1.989918,1.989918,0.994959,0.000000
4179,1.989918,1.989918,1.989918,0.994959,0.000000
4180,1.989918,1.989918,1.989918,0.994959,0.000000
4181,1.989918,1.989918,1.989918,0.994959,0.000000
4182,1.989918,1.989918,1.989918,0.994959,0.000000
4183,1.989918,1.989918,1.989918,0.994959,0.000000
4184,1.989918,1.989918,1.989918,0.994959,0.000000
4185,1.989918,1.989918,1.989918,0.994959,0.000000
4186,1.989918,1.989918,1.989918,0.994959,0.000000
4187,1.989918,1.989918,1.989918,0.994959,0.000000
4188,1.989918,1.989918,1.989918,0.994959,0.000000
4189,1.989918,1.989918,1.989918,0.994959,0.000000
4190,1.989918,1.989918,1.989918,0.994959,0.000000
4191,1.989918,1.989918,1.989918,0.994959,0.000000
4192,1.989918,1.989918,1.989918,0.994959,0.000000
4193,1.989918,1.989918,1.989918,0.994959,0.000000
4194,1.989918,1.989918,1.989918,0.994959,0.000000
4195,1.989918,1.989918,1.989918,0.994959,0.000000
4196,1.989918,1.989918,1.989918,0.994959,0.000000
4197,1.989918,1.989918,1.989918,0.994959,0.000000
4198,1.989918,1.989918,1.989918,0.994959,0.000000
4199,1.989918,1.989918,1.989918,0.994959,0.000000
4200,1.989918,1.989918,1.989918,0.994959,0.000000
4201,1.989918,1.989918,1.989918,0.994959,0.000000
4202,1.989918,1.989918,1.989918,0.994959,0.000000
4203,1.989918,1.989918,1.989918,0.994959,0.000000
4204,1.989918,1.989918,1.989918,0.994959,0.000000
4205,1.989918,1.989918,1.989918,0.994959,0.000000
4206,1.989918,1.989918,1.989918,0.994959,0.000000
4207,1.989918,1.989918,1.989918,0.994959,0.000000
4208,1.989918,1.989918,1.989918,0.994959,0.000000
4209,1.989918,1.989918,1.989918,0.994959,0.000000
4210,1.989918,1.989918,1.989918,0.994959,0.000000
4211,1.989918,1.989918,1.989918,0.994959,0.000000
4212,1.989918,1.989918,1.989918,0.994959,0.000000
4213,1.989918,1.989918,1.989918,0.994959,0.000000
4214,1.989918,1.989918,1.989918,0.994959,0.000000
4215,1.989918,1.989918,1.989918,0.994959,0.000000
4216,1.989918,1.989918,1.989918,0.994959,0.000000
4217,1.989918,1.989918,1.989918,0.994959,0.000000
4218,1.989918,1.989918,1.989918,0.994959,0.000000
4219,1.989918,1.989918,1.989918,0.994959,0.000000
4220,1.989918,1.989918,1.989918,0.994959,0.000000
4221,1.989918,1.989918,1.989918,0.994959,0.000000
4222,1.989918,1.989918,1.989918,0.994959,0.000000
4223,1.989918,1.989918,1.989918,0.994959,0.000000
4224,1.989918,1.989918,1.989918,0.994959,0.000000
4225,1.989918,1.989918,1.989918,0.994959,0.000000
4226,1.989918,1.989918,1.989918,0.994959,0.000000
4227,1.989918,1.989918,1.989918,0.994959,0.000000
4228,1.989918,1.989918,1.989918,0.994959,0.000000
4229,1.989918,1.989918,1.989918,0.994959,0.000000
4230,1.989918,1.989918,1.989918,0.994959,0.000000
4231,1.989918,1.989918,1.989918,0.994959,0.000000
4232,1.989918,1.989918,1.989918,0.994959,0.000000
4233,1.989918,1.989918,1.989918,0.994959,0.000000
4234,1.989918,1.989918,1.989918,0.994959,0.000000
4235,1.989918,1.989918,1.989918,0.994959,0.000000
4236,1.989918,1.989918,1.989918,0.994959,0.000000
4237,1.989918,1.989918,1.989918,0.994959,0.000000
4238,1.989918,1.989918,1.989918,0.994959,0.000000
4239,1.989918,1.989918,1.989918,0.994959,0.000000
4240,1.989918,1.989918,1.989918,0.994959,0.000000
4241,1.989918,1.989918,1.989918,0.994959,0.000000
4242,1.989918,1.989918,1.989918,0.994959,0.000000
4243,1.989918,1.989918,1.989918,0.994959,0.000000
4244,1.989918,1.989918,1.989918,0.994959,0.000000
4245,1.989918,1.989918,1.989918,0.994959,0.000000
4246,1.989918,1.989918,1.989918,0.994959,0.000000
4247,1.989918,1.989918,1.989918,0.994959,0.000000
4248,1.989918,1.989918,1.989918,0.994959,0.000000
4249,1.989918,1.989918,1.989918,0.994959,0.000000
4250,1.989918,1.989918,1.989918,0.994959,0.000000
4251,1.989918,1.989918,1.989918,0.994959,0.000000
4252,1.989918,1.989918,1.989918,0.994959,0.000000
4253,1.989918,1.989918,1.989918,0.994959,0.000000
4254,1.989918,1.989918,1.989918,0.994959,0.000000
4255,1.989918,1.989918,1.989918,0.994959,0.000000
4256,1.989918,1.989918,1.989918,0.994959,0.000000
